file_id,document_id,case_id,file_names,order,total_documents
459d94a4331a8dd1f45a9fab48d2023a,9d49c3ca4a18c74ca0dd9796b9fb84a5,e15eadb8a741b3df913f154490cc1a35,akd - 3-17-cv-00003 - 5 - 5.txt.gz,2,2
b72f95d7e7fb4451b1531b9fd33a74d1,19d5c5f1c76e828895ac19c64ce4953e,4ae228d53ea7123dbc2638b023de751a,akd - 3-17-cv-00008 - 1 - 1.txt.gz,1,1
7382de00a36e1ba35cd45b53123cdffb,f14bcbb50c47c67cc1e9916def6a31dd,9f592c0b010401e02d7f26f90dee66a7,akd - 3-17-cv-00011 - 1 - 1.txt.gz,1,3
486bed03e46a82c886419b380115bd01,85ddc9b01e8f90e49ea99925ae0e47d7,9f592c0b010401e02d7f26f90dee66a7,akd - 3-17-cv-00011 - 13 - 13.txt.gz,3,3
a88359674880416440324d61f26b43c2,8f0987dcc7d7bf48646bcf0dc7687cb6,9f592c0b010401e02d7f26f90dee66a7,akd - 3-17-cv-00011 - 8 - 8.txt.gz,2,3
e27586484bf90b549cb3e7ce301bef2e,23cbf955f0116c4fe500ed9c9e470d69,9bcd1caa9bdef85d49de0cec1d63279a,akd - 3-17-cv-00022 - 1 - Primary.txt.gz,1,2
0c4cbe5a31dea5f4629981a67148fcb5,de2039d743aa56d6ba8b01c02baac2af,9bcd1caa9bdef85d49de0cec1d63279a,akd - 3-17-cv-00022 - 4 - Primary.txt.gz,2,2
bf9e22a7791c27f8ecd795b027d816d0,ee960597b6ab794571090a2b02605d32,aa547a644829a27a1816688b3d1ec317,akd - 3-17-cv-00089 - 1 - Primary.txt.gz,1,1
eb1ddefa0aacba240da9fd8fb1d8122a,e3b9e64ca842f704a78b5bc309e7be38,cade8af3726a2b6bb627cb59c26c40f7,akd - 3-17-cv-00097 - 1 - Primary.txt.gz,1,1
43cb1a38e3b284f8b2463dd563336085,f977401f43f91e0d2dbbc29493cac949,6528e0f54a011900074087802ca44a10,akd - 3-17-cv-00235 - 1 - Primary.txt.gz,1,2
1cf8c85df6b1df4e7f93468750d7ffb2,48e1450a9cae158b0c4b294ed933c333,6528e0f54a011900074087802ca44a10,akd - 3-17-cv-00235 - 6 - Primary.txt.gz,2,2
95e488244219fee6bbac3474e9b46bb2,3d0f2ea1c86430fadc1bcad7c1796b52,bceb06c97edc53ed35f199a19ad18f44,akd - 3-18-cv-00002 - 1 - Primary.txt.gz,1,1
64c87bc5bed34f9217a60276f8f8b97f,870441dcaa7f6e2069561d7bfde4beb8,d528537aeb48ef65a403fb5e9c229a66,akd - 3-18-cv-00026 - 1 - 1.txt.gz,1,1
297ccbf9ec2d81b077ecae9998c24f62,a5edcbf5aa2fcd48f4459b0f2d6c37cc,2bb290df2596cd954c234b28927ae00d,akd - 3-18-cv-00053 - 1 - Primary.txt.gz,1,1
c6029f663cf7676acedebfedca4eff24,3c81b6eb117e3a776d5d92b7ab65e781,1268a0afd1e403e44f5da9f1b0c2b3d5,akd - 3-18-cv-00117 - 1 - 1.txt.gz,1,1
5105be4563407a8e7f4e6dcc08a9c5d9,6065cdbcee8886550ce0c745ec6f4641,5975661cef7d03bac9b1da848e3d23ce,akd - 3-18-cv-00151 - 1 - Primary.txt.gz,1,2
bac7cfe0270e6a911db91cd373b02e96,7ad7936eb851691c6dd295caebb038fa,5975661cef7d03bac9b1da848e3d23ce,akd - 3-18-cv-00151 - 12 - Primary.txt.gz,2,2
ce3474cc795a55610f528d36a1e291af,f0a3dd4ce8c35e886437d958b90baefd,f806c228bf7c14721369db1d67fc8e98,akd - 3-19-cv-00037 - 1 - Primary.txt.gz,1,1
a46ab2def30eacb44f36f127184d1474,5af8501053d6387beb741aa404d722d0,f353bff835efb5d0076b6bd42d1389d5,akd - 3-19-cv-00082 - 1 - Primary.txt.gz,1,1
ae9da1dbc51f6f62ac1e9433ca416070,383e71937c4a708baac81644ab33fe39,4b69afd31d583df70fb75b31befae9ba,akd - 3-19-cv-00105 - 1 - 1.txt.gz,1,1
22533fa9172bd9d50e0e4c04e2f93615,2cc6e5a9a0ed4e97e601089348fb48a5,9c71009775909724d5777849fcf2caa5,akd - 3-19-cv-00141 - 1 - Primary.txt.gz,1,1
4097a6e31d4152a6f84f4304592d996d,f4ac09150ef97a1016aeb3ecb72a49b8,dad94c481411e15519ee0c43576aed17,akd - 3-19-cv-00154 - 1 - Primary.txt.gz,1,1
06d0926207e33ff4b3cdacfe1d9f69a4,352705387537614884b47a7dd9df996f,50d59bd5b877ac1ea0a0feb8fbc3e7b8,akd - 3-19-cv-00224 - 1 - 1.txt.gz,1,1
19e449b4ed7bc5c186f9e6e76d80e75c,46d3b9ea0805d12e2256ba92bc089928,1a8769c8cbaed0324e39f6b4f59641d2,akd - 3-20-cv-00018 - 2 - Primary.txt.gz,1,1
161b8904e83c3576f9cc0674eeafdb72,42c27cb6fdc881128f34adfa83fb2f1f,895861924c9b214668bdbe1425935763,akd - 3-20-cv-00083 - 1 - Primary.txt.gz,1,1
b27b77762adca2dd75a6a587634d373f,ad21f0679d2333e38075e32c861974e4,9bbc7a39818818008761da42bc8a9c65,akd - 3-20-cv-00085 - 1 - 1.txt.gz,1,2
53631346a8617835d8fb82656359594f,808d9033c40199a2c5e54e565b171168,9bbc7a39818818008761da42bc8a9c65,akd - 3-20-cv-00085 - 15 - Primary.txt.gz,2,2
20cb10592d6bb6894aca94e5e34e0389,0cc928e3bafb3281e7882573b41fbe49,21a9bc4575b195c3b434a796c757ebad,akd - 3-20-cv-00172 - 1 - 1.txt.gz,1,1
314244b51fd491252dc9ccaeed16c9f9,9aad84331dbe5f0058a230e4aae6022d,50c2d16529d2664ca0aaca4317960aca,akd - 3-21-cv-00043 - 1 - Primary.txt.gz,1,3
03dc1fc314c7ff86a39bfe56b8386e43,53837539b8195bae30337cc8a666175f,50c2d16529d2664ca0aaca4317960aca,akd - 3-21-cv-00043 - 13 - Primary.txt.gz,2,3
948a51a4dd2c617b5dd3b3816eb00ddb,ab477f8e8c594335ff5edfc8d8ae7989,50c2d16529d2664ca0aaca4317960aca,akd - 3-21-cv-00043 - 25 - Primary.txt.gz,3,3
defcf8657a2ac9a182e63d2e8d5e9557,f554f75a79611a5b160a3c098f8c8f38,5e7869f26163efbe3fb81ea632de9941,akd - 3-21-cv-00076 - 1 - Primary.txt.gz,1,1
c46dc41f454f540906b4d540864c6d46,d7dd8cbf219f03961e51a5d8d64dfce3,79d3bfb9897255009367f0836b4a251c,akd - 3-21-cv-00136 - 1 - 2.txt.gz,1,1
692ac36bc736d3fee2c5d2b5ab09af96,421f0f6e6eec258a986048ad6f74ef48,63689a0070d4f42860ce21f4247d0f57,akd - 3-21-cv-00154 - 1 - 1.txt.gz,1,1
e8d682be7d6f6fed34cc0f5dc05d8f99,de399d658a9ebafa87d60d6b79c26ade,acd414ae575b3fce98a594185641de9d,akd - 3-21-cv-00212 - 1 - Primary.txt.gz,1,1
66dfc54b6666821394f65900f752e24f,f46e9464f87aa91b1996dd7e98cfdcd0,df2378fab2c3747f0757b0bed852c3d4,akd - 3-21-cv-00230 - 1 - 1.txt.gz,1,1
07a58b50e866c5c5fa5a7a3591b0c0da,49ebd973953b11c2ae294970b8b734f9,6fe341785892144176b01293af80a064,akd - 3-21-cv-00276 - 1 - 1.txt.gz,1,1
21369fb9f32773da68371be641371c4e,8f16cfa4d980d224a4e30e997df07010,ac959b3fe01a880fcd1fd1ef28d10f86,akd - 3-22-cv-00035 - 1 - Primary.txt.gz,1,1
15d3ce3838514c0c766ed11af6c8623c,6da8070c853574c3214507953dc60a54,65b2ccc065f7d09a4051bbfb60c119ef,akd - 3-22-cv-00046 - 1 - 1.txt.gz,1,1
e3915e8bc784d30cc05b107db1408966,c51d46c3bbaba4c796eae0751b12201f,e475999d6006127042339fd4a76dbf59,akd - 3-22-cv-00047 - 1 - 1.txt.gz,1,1
8339f66453cf78dcbf53a62cd2539e9d,e4b5ecfb0fb19823d50fc87aaa20a405,4cebf4aa9ecde46964d621bf80e268ae,akd - 3-22-cv-00065 - 1 - Primary.txt.gz,1,1
b9b01ce805a055510b74b58938c3df37,0f7ce6e0f576b5fd4bddd77b1a0a1b24,8ba2de267e848ebbb23267bac2f2279f,akd - 3-22-cv-00072 - 1 - Primary.txt.gz,1,2
3ef896922a76e2b5343eac27d526fa28,3163dc97872cbf93ff6446a1597ed67d,8ba2de267e848ebbb23267bac2f2279f,akd - 3-22-cv-00072 - 6 - Primary.txt.gz,2,2
1cf2840c56fb6baa29de90a7cbbe129f,777fe2e1a16af7cd63df3efbdc37a097,19764073281bdf746ea440b4d8bc60bf,akd - 3-22-cv-00104 - 1 - 1.txt.gz,1,1
d14c55b4d3cca954b5c530834b8a14aa,f0e508542d6f312e37c899fa9eaa5251,490332e51e6028ce9734fd3749c33b7a,akd - 3-22-cv-00173 - 1 - Primary.txt.gz,1,1
4547a06fa07c1bf5382165528c2e9e39,d3552681a6d22d4d892a93f420f94f42,1ed74282f1ea0d667544d9c55e060253,akd - 3-22-cv-00197 - 1 - 1.txt.gz,1,2
5c481a58ab8934f556bdf92fc2b64afd,85c0d7eed128ebacce1e9e8f4983b86e,1ed74282f1ea0d667544d9c55e060253,akd - 3-22-cv-00197 - 32 - Primary.txt.gz,2,2
a65d8a3fadeaba81694f9a4b6c3c0c5a,9bcd3be50d6ebc41c61d204267e14813,25384a944724573fa08df631265ca829,akd - 3-22-cv-00207 - 1 - 1.txt.gz,1,1
5469258ca391fdcdcb08c685930562a9,148a44bd2e4536319a1813ca7a8abc91,954603272d9686d0bb22b563d9b30451,akd - 3-22-cv-00265 - 1 - Primary.txt.gz,1,3
eb7135e6072fd13904c7cece75a4eb03,7ee3acb76802aff83f9074bb0198eb91,954603272d9686d0bb22b563d9b30451,akd - 3-22-cv-00265 - 116 - Primary.txt.gz,3,3
75ff80802241e5ecf52aa81cbc9865b4,98a6f26e4ae959375c145939964f2c9d,954603272d9686d0bb22b563d9b30451,akd - 3-22-cv-00265 - 40 - Primary.txt.gz,2,3
730d922cf7b1292a9e7072b2b2f12a77,bae1c12b5ca22fbdf889aba6961d07db,63c6169730a61da28c097d31d077e532,akd - 3-23-cv-00104 - 1 - 1.txt.gz,1,1
d14de99f42810f1ef7e47476d8cc8aed,2d852aea5328b07f9bf56c2d664dc8e2,57adc90cbdf53ecf5d7e90b0a7faa59f,akd - 3-23-cv-00124 - 1 - 1.txt.gz,1,2
a78fac1d7054df3db77c650f7c9dad61,7068dbf560129d566f6fdb9c6195b8d2,57adc90cbdf53ecf5d7e90b0a7faa59f,akd - 3-23-cv-00124 - 14 - Primary.txt.gz,2,2
24596fb844483764080246bdfcec38f1,5321ef911e41dd34f5603de3ed02d7b7,576d88b0d439af4f7a50e875a5be1b13,akd - 3-23-cv-00140 - 1 - Primary.txt.gz,1,1
aeceaada324717b9e0fae7945780a551,4aef3045bc5b82d3fcd8154f2ee3fc3e,2c2b6dc04f3428216edab1cac43dd2f8,akd - 3-23-cv-00164 - 1 - 1.txt.gz,1,4
d2952ac6cf26ce5cc24a5a8e753538e2,37b82dab86838a0fdffca12f3f68ddaf,2c2b6dc04f3428216edab1cac43dd2f8,akd - 3-23-cv-00164 - 13 - 13.txt.gz,3,4
f7a05755cd3d5328cdb429db9ee16a8f,f699812e9ff9427bf92b54766b7fa1eb,2c2b6dc04f3428216edab1cac43dd2f8,akd - 3-23-cv-00164 - 37 - 37.txt.gz,4,4
746b1fb2521a8f47ad111d4f184d7ad5,e516c47fe5552890ac7f5e1829d6c5eb,2c2b6dc04f3428216edab1cac43dd2f8,akd - 3-23-cv-00164 - 8 - Primary.txt.gz,2,4
b9b5a0244ab7853e07d5991c5303e5e4,f999f0ccf70a74bfb40d592f55185e36,9e69aac61736c287c61a5533d40d6188,akd - 3-23-cv-00180 - 1 - Primary.txt.gz,1,1
511d8b48b93b1e466341715127434e06,4a51720d70a90ccb9543f18b5ffbf035,b258f10c97a1b1e44f590ca741a5aab2,akd - 3-23-cv-00200 - 1 - Primary.txt.gz,1,1
3842221ce0561d70c9e1aa76af74e570,5b5d34a5f2f441f32cacb62d5fc6a6e1,770587c8090e4ac8a8386e364791a64f,akd - 3-23-cv-00202 - 1 - 1.txt.gz,1,2
65d2da1a261716d33b832c75bf52e8f3,79d6914fb052ce2e3ec52028a03509ba,770587c8090e4ac8a8386e364791a64f,akd - 3-23-cv-00202 - 10 - Primary.txt.gz,2,2
a1dbfccb26b00da847f546ae1642a2e9,7739ab69c9c9a5f513d640947e1d3d51,1c985d94312800ce9a96e6f960b5d40c,akd - 3-24-cv-00056 - 1 - Primary.txt.gz,1,1
6a30e2bf6705faa989308794b350cb37,0591319c04d3f4fc57e6af35a373f363,e31e156274d270e7add49f29c9c46a41,akd - 3-24-cv-00148 - 1 - Primary.txt.gz,1,1
b2a4fcf49d78726255b0220c477795c2,711ce294ad04478aa620e7abe763370a,e2b59225df1a0492937f1c310817f263,akd - 3-24-cv-00178 - 1 - Primary.txt.gz,1,1
90d88e0e6a6bd4633c6f29639fd5dc61,7e27db9783659ba0b386d360037a0adb,1be369cc8aac4c08637636ecaf9029f8,akd - 3-24-cv-00217 - 1 - 1.txt.gz,1,1
0a0fef699948a3634ec9a7ccd0f72559,aa9c068f8f02c68ad05491d13097f7ad,5930ffdb303c460914442cdcea4bec3f,akd - 3-25-cv-00068 - 1 - Primary.txt.gz,1,1
8e201a169253492ad8e15d41d9026056,6b282f0e4c27343c62ef2046d2bf7c08,0deb781df63d83393b2c064bd187f822,akd - 3-25-cv-00090 - 1 - 1.txt.gz,1,1
0522a44b49ae5363a2a95476accd9980,0c3b80997866945857b5ce64700ab8bc,774bc99e896a68c89b62f7b2e2efde50,akd - 3-25-cv-00181 - 1 - Primary.txt.gz,1,1
3dab9ad1135abdcf76432e44850fd1cf,36e4e624428a10ace22f9a44c3b1b6f8,71df936a9da76eb534edcfd354e86ed3,akd - 3-25-cv-00190 - 1 - Primary.txt.gz,1,1
393633498546f5f021194fafb9a8d9c3,4ffeb0c9b64f0d5f84022fd01658c357,601c5b9eeadc20bc22ab4d0dd0b3fc7c,akd - 3-25-cv-00253 - 1 - 1.txt.gz,1,1
daed9a98cdeb7f0416db85571f86d83a,6645f2c7545b092bf17e8c63e8028d7a,2f583a50ca8dcae2afe83b2219ff89e5,akd - 4-15-cv-00004 - 1 - Primary.txt.gz,1,2
3986702f1563afb1ec962609e49cf714,0aa885d82f2751f6fef6ab3cca342eb4,2f583a50ca8dcae2afe83b2219ff89e5,akd - 4-15-cv-00004 - 29 - Primary.txt.gz,2,2
06a424cb9c8962fcb287a1c2fb186978,d0240ca381d2e68c9bc41e5ba324523f,cf254ef3fddc39a265d37473851de258,akd - 4-16-cv-00007 - 1 - Primary.txt.gz,1,1
33f4f27437d9b3a20c8ad7085e27eed5,09c3d821f008ddd9c3b1b7da6e0c4d57,afc8ac703e321c5db4b32ad2e5c9a756,akd - 4-17-cv-00034 - 1 - Primary.txt.gz,1,3
8370bab372c307c61eb47a224a0d6ed1,4b58e61a65e267bbeb557fc8539d4e08,afc8ac703e321c5db4b32ad2e5c9a756,akd - 4-17-cv-00034 - 20 - Primary.txt.gz,2,3
de1323f85ebbbb8d67682f9de38bc97a,21aab61035febf568e80a37d4b98ee13,afc8ac703e321c5db4b32ad2e5c9a756,akd - 4-17-cv-00034 - 40 - Primary.txt.gz,3,3
eeddc0f85afcd7de79aea01d59d80aba,6b64eb82be482edf32f036b38f23133f,7c3894b4efe9188359910187eed30642,akd - 4-17-cv-00035 - 1 - Primary.txt.gz,1,1
54a6ea92f87254c60bc3b05b3e38de89,14b47b081c2779df4342d4ff273b992e,281e9fe5b58d5a41007da75430c4c45e,akd - 4-19-cv-00028 - 1 - Primary.txt.gz,1,1
aaede8ec7b62070ae3ab705919954ed2,ac3052f98878a0bb7a4b2566d8a42086,90f960845150bcd17b8b7e0f4cb2663f,akd - 4-19-cv-00038 - 1 - 1.txt.gz,1,1
49877e9e90e99d7aa9d7ee5f33fd1b0e,b54407a0f84f680c65e4876cbaa6882c,ff0b317832e81064258d56f1f575a301,akd - 4-21-cv-00025 - 1 - 1.txt.gz,1,1
719554cd4fb96bea24046d951452c224,c939e1208f814620d4f7ff79fb6d2a94,d3dad3ecad7e2ad7ed997df756b8857c,akd - 4-23-cv-00002 - 1 - Primary.txt.gz,1,1
df63946112160699718b4bb6c43d628d,0b439b6c91b578cc264eab4d13d5e2d1,584525997dd6d710f8a2289073e029d7,akd - 4-24-cv-00023 - 1 - 1.txt.gz,1,1
20ec8331f0272e51ea4484527e5e3957,7cd11b35800b6aaf8ec04a4948db76cb,2ad4c1361b93ace29e32bcb3adad711f,akd - 4-24-cv-00025 - 1 - Primary.txt.gz,1,1
5f99f8f86afddbcdf91534ca01dc2f96,98f2d86c31a9e19ad9291c323c4d4929,6e58d536a9b46e511035ca64d3f0bbd1,akd - 4-25-cv-00033 - 1 - 1.txt.gz,1,1
d3a55112db83db8f524e950d47f4b70b,7489fd7ea1f066f3fd81e9eef7964b30,8bd23c5b9e4f8e6ca9a6ca23998ea308,akd - 5-17-cv-00004 - 1 - Primary.txt.gz,1,3
5c1a8b1a6fec641220bf573590081137,8498fa1a3bca46d71f3514cd144ad2c9,8bd23c5b9e4f8e6ca9a6ca23998ea308,akd - 5-17-cv-00004 - 10 - Primary.txt.gz,2,3
e35ea1f77679d2a07014768a88044051,572782e2d92b2f9c3883f8abaf0ab6f5,8bd23c5b9e4f8e6ca9a6ca23998ea308,akd - 5-17-cv-00004 - 18 - 18.txt.gz,3,3
fd0a506aa94078ff990b583f81c58507,9e81030581b34bc1a8f5528a015b9ba3,01d530df9e58a34e538f1201bd5933ee,akd - 5-20-cv-00006 - 1 - Primary.txt.gz,1,2
c76f2dcb1e26cacb64434013aede2f57,7cda86fea54569a3dfcd54771ae42910,01d530df9e58a34e538f1201bd5933ee,akd - 5-20-cv-00006 - 9 - 9.txt.gz,2,2
428e60e5273e87e47cf6f4fb9e0f1bf7,ed3e246601ea3003082076f30b60cf5b,c3e40f84b506858c45b5ec49c4eb0513,azd - 2-15-cv-00027 - 1 - 1.txt.gz,1,2
1cf7f2021a8f222234dd8429803d4cb2,b17adbc517100c191ebe5c8dee42d3ef,c3e40f84b506858c45b5ec49c4eb0513,azd - 2-15-cv-00027 - 11 - Primary.txt.gz,2,2
c555761c191bb21950509d9477b83ff2,762a4e0ba32da0ae43d5b771652bf61c,41a7fb9e01d4ba675ffccfd2276992ca,azd - 2-15-cv-00039 - 1 - 1.txt.gz,1,1
2a4383dbea929a9022a32bf5f96eb23b,cb10ac4985574c6087e56bc0c23ffd40,96154913b13ec33c38fe2469055daf86,azd - 2-15-cv-00043 - 1 - 1.txt.gz,1,3
e7554594f4420b5ccfcc943544dc4133,52b54406e9a9beba9f731a2aff94a17e,96154913b13ec33c38fe2469055daf86,azd - 2-15-cv-00043 - 14 - Primary.txt.gz,2,3
a0750edd3c01e17f9c91f8c1b400243f,f49e059a14f071e37a9c3188c257c161,96154913b13ec33c38fe2469055daf86,azd - 2-15-cv-00043 - 141 - Primary.txt.gz,3,3
27e8a114340df0ed1888a9298d8cf80a,2535e10aa9b4b59e2a7259d4e63ae4c3,8c84d30c4135354ea9fe0227294f7fed,azd - 2-15-cv-00064 - 1 - 1.txt.gz,1,2
ed314a85b6d406c2b14f1e352d317404,e0ef1726facf829bfaf4827f59becae3,8c84d30c4135354ea9fe0227294f7fed,azd - 2-15-cv-00064 - 48 - Primary.txt.gz,2,2
23029886935cf4bea93888381a227193,9f217e588502c9352db30096dab39384,eb8f8277685ba706852ad6fd0d8f56a8,azd - 2-15-cv-00076 - 1 - 1.txt.gz,1,1
4cd51cd19bed5e1dd31e3e2b855d6f7e,d2bc3edac4330670a881eb317fd0b805,ec8a6427d955a6d72c94baba1d1e520b,azd - 2-15-cv-00087 - 1 - 1.txt.gz,1,3
9e057aa7f462d6fb15b238ea511c64bf,30575a44de5617d082b2b802c1f68003,ec8a6427d955a6d72c94baba1d1e520b,azd - 2-15-cv-00087 - 23 - Primary.txt.gz,3,3
867da1177696ec66deabf44bb528297a,38c091023e55ea1ce5b6ac54e928e650,ec8a6427d955a6d72c94baba1d1e520b,azd - 2-15-cv-00087 - 9 - 9.txt.gz,2,3
2261fd850169f4f1b90a354a740e7e5b,8997533c94e6c9b9cfba6c700237cf40,ad7ef2d9ab530c047052cde4237cfdee,azd - 2-15-cv-00088 - 1 - 1.txt.gz,1,2
53c2d02b1e39b7dc2a0dc5fd78448ee9,161dd2d25e7e46ecf3a14af9353bd4f3,ad7ef2d9ab530c047052cde4237cfdee,azd - 2-15-cv-00088 - 12 - 12.txt.gz,2,2
291e6d4182d64a63c756ccbdb2309268,86342a24a297e07d62a2d2d236af7af6,da2f8e17ff7f98b4de607a18d1e467d6,azd - 2-15-cv-00090 - 1 - 1.txt.gz,1,1
204f5354c166d6a93066488a672786c9,56410d7ee0b8fe42d6847b7f247772af,36e2084930d464f960a1c8dbda7b28e0,azd - 2-15-cv-00182 - 1 - 1.txt.gz,1,1
f05df15bc2104182804cda8545ae16ee,864ae97bd10f95ca06ef704c7211557f,10e870fecd2a16efb7edb1dc1c6f59f0,azd - 2-15-cv-00321 - 1 - 1.txt.gz,1,7
573fe4091fe859e3649a822283552ce6,5d4f88a27a743e7ad85f24585d1a6bd6,10e870fecd2a16efb7edb1dc1c6f59f0,azd - 2-15-cv-00321 - 1 - 2.txt.gz,2,7
28aa8d043b5e9f68db6b0e8e8b37782e,4b3d70e660474a63a51859254d67e7f7,10e870fecd2a16efb7edb1dc1c6f59f0,azd - 2-15-cv-00321 - 10 - Primary.txt.gz,4,7
69eb0c9f5c7c212b9488fd32f2a23b9b,a278c5b60811a91df6eda42044b42cd5,10e870fecd2a16efb7edb1dc1c6f59f0,azd - 2-15-cv-00321 - 17 - 17.txt.gz,5,7
f38752505c5f17da926b15ef98611722,18b713d3185fd3686a115846332757b2,10e870fecd2a16efb7edb1dc1c6f59f0,azd - 2-15-cv-00321 - 4 - 4.txt.gz,3,7
c3f602508c47f928a683ffd1dcb8e956,b58db1fca1defaede3a7469457296759,10e870fecd2a16efb7edb1dc1c6f59f0,azd - 2-15-cv-00321 - 45 - Primary.txt.gz,6,7
70382b09d9188331ba2502624860b79d,b25955b97afb8255288a72c34bed89bb,10e870fecd2a16efb7edb1dc1c6f59f0,azd - 2-15-cv-00321 - 89 - Primary.txt.gz,7,7
498ae1bc91e1749b4be5849a81f63b7f,a90a0b1ec5960a9576ebde473ccfdb21,131a0e0e84b672e791605bc4482540fc,azd - 2-15-cv-00369 - 1 - Primary.txt.gz,1,2
c12423f7aa40024a0559fdc6a062726c,b4b568b5d3c58c4cd558a5bffc5e2d5b,131a0e0e84b672e791605bc4482540fc,azd - 2-15-cv-00369 - 18 - Primary.txt.gz,2,2
eb9fd69511a505d198b1a6146403d2cf,09c9674381a2ac02d6a6a665d97ba41f,97768d32d7f55bf4e1d4a28709c0fe7d,azd - 2-15-cv-00405 - 1 - Primary.txt.gz,1,2
cc71c13b21c94088d4b9ca3abb73bec9,7de279a79c2753a044de65f817165bbc,97768d32d7f55bf4e1d4a28709c0fe7d,azd - 2-15-cv-00405 - 7 - Primary.txt.gz,2,2
33335c36382d8d8e64068ef923368679,e0564dc40ca3d2b1007aaa8a98a3e096,3c1d0a7f34a91a99014056e74bdf339c,azd - 2-15-cv-00460 - 1 - 1.txt.gz,1,1
e742384f016932acf41916f2c3876aad,b05b9ea8878af0d02feb3c51d12288ac,f64e59ff5afa5563fa643c1cf62de50a,azd - 2-15-cv-00462 - 1 - 1.txt.gz,1,3
42c6800ccd83d7c85561adbd0ed8db81,938befcba3b527e97a6c17e7856d3171,f64e59ff5afa5563fa643c1cf62de50a,azd - 2-15-cv-00462 - 36 - Primary.txt.gz,2,3
200cfdd993dfea14e71eae2e6d9c9d8f,33f05f4cff27f2dc7805c14e3f18b0d4,f64e59ff5afa5563fa643c1cf62de50a,azd - 2-15-cv-00462 - 74 - Primary.txt.gz,3,3
5818fc755ef108765d2f12d07861dcc1,b352cadf444ca26bde25e7f4eb61167c,dd559299f14e6adb2153540660384d94,azd - 2-15-cv-00628 - 1 - 1.txt.gz,1,1
fa1112b2d9d2da058bf7bdcf38f4ee68,130f055f6c3c8428802d601a99f251f8,726655eec277552861cc2bb4772ccfc6,azd - 2-15-cv-00708 - 1 - 1.txt.gz,1,1
9146879cb577ac813f8d5a82e5b08593,f066b6d38035dc42dccaa0232e7c952a,b7f53aa68fea3cabec90d8f5203ab179,azd - 2-15-cv-00740 - 1 - 1.txt.gz,1,3
ad83cb3ac48d9c2788885b766f271e11,613c3ee8c6d9474cc6b0e8a909905301,b7f53aa68fea3cabec90d8f5203ab179,azd - 2-15-cv-00740 - 141 - Primary.txt.gz,3,3
68dac8c49eef39c8354d4ebcfd1e341b,17e533f0fb091f83374ae6720a871381,b7f53aa68fea3cabec90d8f5203ab179,azd - 2-15-cv-00740 - 41 - Primary.txt.gz,2,3
